Channel,Kanál
Chart Name,Názov grafu
Chart Options,Možnosti grafu
Chart Source,Zdroj grafu
Chart Type,Typ grafu
Charts,Grafy
Chat,Chat
Chat Background,Pozadie chatu
Chat Message,Správa na chate
Chat Operators,Operátori chatu
Chat Profile,Profil chatu
Chat Profile for User {0} exists.,Profil chatu pre používateľa {0} existuje.
Chat Room,Chatovacia miestnosť
Chat Room Name,Názov chatovacej miestnosti
Chat Room User,Používateľ chatovacej miestnosti
Chat Token,Token chatu
Chat Type,Typ chatu
Chat messages and other notifications.,Správy v chate a iné oznámenia.
Check,Skontrolujte stránku .
Check Request URL,URL adresa žiadosti o kontrolu
"Check columns to select, drag to set order.","Označte stĺpce, ktoré chcete vybrať, a potiahnutím nastavte poradie."
Check this if you are testing your payment using the Sandbox API,"Toto začiarknite, ak testujete platbu pomocou rozhrania Sandbox API"
Check this to pull emails from your mailbox,"Začiarknite túto možnosť, ak chcete vytiahnuť e-maily zo svojej poštovej schránky"
Check which Documents are readable by a User,"Skontrolovať, ktoré dokumenty môže používateľ čítať"
Checking one moment,Kontrola jedného momentu
Checksum Version,Kontrolný súčet Verzia
Child Table Mapping,Mapovanie detských tabuliek
Child Tables are shown as a Grid in other DocTypes,Detské tabuľky sa zobrazujú ako mriežka v iných typoch dokumentov
Choose authentication method to be used by all users,"Výber metódy overovania, ktorú majú používať všetci používatelia"
Clear Error Logs,Vymazanie protokolov o chybách
Clear User Permissions,Vymazanie oprávnení používateľa
Clear all roles,Vymazať všetky úlohy
"Clearing end date, as it cannot be in the past for published pages.","Vymazanie dátumu ukončenia, pretože v prípade publikovaných stránok nemôže byť v minulosti."
Click here to post bugs and suggestions,Kliknutím sem môžete posielať chyby a návrhy
Click here to verify,Kliknutím sem overíte
Click on the link below to complete your registration and set a new password,Kliknutím na odkaz nižšie dokončíte svoju registráciu a nastavíte nové heslo
Click on the link below to download your data,Kliknutím na nižšie uvedené prepojenie si môžete stiahnuť svoje údaje
Click on the link below to verify your request,Kliknutím na odkaz nižšie overíte svoju žiadosť
Click table to edit,Kliknutím na tabuľku upravíte
Click to Set Filters,Kliknutím nastavíte filtre
Clicked,Kliknite na
Client Credentials,Splnomocnenia klienta
Client Information,Informácie o klientovi
Client Script,Skript klienta
Client URLs,Adresy URL klienta
Client side script extensions in Javascript,Rozšírenia skriptov na strane klienta v jazyku Javascript
Collapsible,Skladacie
Collapsible Depends On,Skladacie Závisí od
Column,Stĺpec
Column <b>{0}</b> already exist.,Stĺpec <b>{0}</b> už existuje.
Column Break,Prerušenie stĺpca
Column Labels:,Štítky stĺpcov:
Column Name,Názov stĺpca
Column Name cannot be empty,Názov stĺpca nemôže byť prázdny
Columns,Stĺpce
Columns based on,Stĺpce založené na
Combination of Grant Type (<code>{0}</code>) and Response Type (<code>{1}</code>) not allowed,Kombinácia typu grantu (<code>{0}</code>) a typu odpovede (<code>{1}</code>) nie je povolená
Comment By,Komentár od
Comment Email,Komentár E-mail
Comment Type,Typ komentára
Comment can only be edited by the owner,Komentár môže upravovať iba vlastník
Commented on {0}: {1},Komentované na {0}: {1}
Comments and Communications will be associated with this linked document,Pripomienky a oznámenia budú spojené s týmto prepojeným dokumentom
Comments cannot have links or email addresses,Komentáre nemôžu obsahovať odkazy alebo e-mailové adresy
Common names and surnames are easy to guess.,Bežné mená a priezviská sa dajú ľahko uhádnuť.
Communicated via {0} on {1}: {2},Komunikuje sa prostredníctvom {0} na {1}: {2}
Communication Type,Typ komunikácie
Company History,História spoločnosti
Company Introduction,Predstavenie spoločnosti
Compiled Successfully,Úspešne skompilované
Complete By,Dokončiť podľa
Complete Registration,Kompletná registrácia
Complete Setup,Kompletné nastavenie
Compose Email,Vytvoriť e-mail
Condition Detail,Detail stavu
Conditions,Podmienky
Configure Chart,Konfigurácia grafu
Configure Charts,Konfigurácia grafov
Confirm,Potvrďte
Confirm Deletion of Data,Potvrdenie odstránenia údajov
Confirm Request,Potvrdiť žiadosť
Confirm Your Email,Potvrďte svoj e-mail
Confirmed,Potvrdené
Connected to QZ Tray!,Pripojené k zásobníku QZ!
Connection Name,Názov pripojenia
Connection Success,Úspech pripojenia
Connection lost. Some features might not work.,Strata spojenia. Niektoré funkcie nemusia fungovať.
Connector Name,Názov konektora
Connector Type,Typ konektora
Contact Us Settings,Nastavenia Kontaktujte nás
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Možnosti kontaktu, ako napríklad ""Sales Query, Support Query"" atď., každú na novom riadku alebo oddelenú čiarkami."
Contacts,Kontakty
Content (HTML),Obsah (HTML)
Content (Markdown),Obsah (Markdown)
Content Hash,Obsah Hash
Content web page.,Obsah webovej stránky.
Conversation Tones,Tóny konverzácie
Copyright,Autorské práva
Core,Jadro
Core DocTypes cannot be customized.,Základné typy dokumentov nie je možné prispôsobiť.
Could not connect to outgoing email server,Nepodarilo sa pripojiť k odchádzajúcemu e-mailovému serveru
Could not find {0},Nepodarilo sa nájsť {0}
Could not find {0} in {1},Nepodarilo sa nájsť {0} v {1}
Could not identify {0},Nepodarilo sa identifikovať {0}
Count,Počítajte
Country Name,Názov krajiny
County,Okres
Create Chart,Vytvoriť graf
Create New,Vytvoriť nový
Create Post,Vytvoriť príspevok
Create User Email,Vytvorenie e-mailu používateľa
Create a New Format,Vytvorenie nového formátu
Create a new record,Vytvorenie nového záznamu
Create a new {0},Vytvorenie nového {0}
Create and Send Newsletters,Vytváranie a odosielanie informačných bulletinov
Create and manage newsletter,Vytvorenie a správa informačného bulletinu
Created,Vytvorené
Created Custom Field {0} in {1},Vytvorené vlastné pole {0} v {1}
Created On,Vytvorené na
Criticism,Kritika
Criticize,Kritizujte
Ctrl + Down,Ctrl + Down
Ctrl + Up,Ctrl + nahor
Ctrl+Enter to add comment,Ctrl+Enter na pridanie komentára
Currency Name,Názov meny
Currency Precision,Presnosť meny
Current Mapping,Aktuálne mapovanie
Current Mapping Action,Aktuálna akcia mapovania
Current Mapping Delete Start,Aktuálne mapovanie Vymazať začiatok
Current Mapping Start,Aktuálny začiatok mapovania
Current Mapping Type,Aktuálny typ mapovania
Currently Viewing,Momentálne prezeranie
Currently updating {0},Aktuálne sa aktualizuje {0}
Custom,Vlastné
Custom Base URL,Vlastná základná adresa URL
Custom CSS,Vlastné CSS
Custom DocPerm,Vlastné DocPerm
Custom Field,Vlastné pole
Custom Fields can only be added to a standard DocType.,Vlastné polia možno pridať len do štandardného typu dokumentu.
Custom Fields cannot be added to core DocTypes.,Vlastné polia nie je možné pridať do základných typov dokumentov.
Custom Format,Vlastný formát
Custom HTML Help,Vlastná nápoveda HTML
Custom JS,Vlastný JS
Custom Menu Items,Vlastné položky ponuky
Custom Report,Vlastná správa
Custom Reports,Vlastné správy
Custom Role,Vlastná úloha
Custom Script,Vlastný skript
Custom Sidebar Menu,Vlastné menu bočného panela
Custom Translations,Vlastné preklady
Customization,Prispôsobenie
Customizations Reset,Resetovanie prispôsobení
Customizations for <b>{0}</b> exported to:<br>{1},Prispôsobenia pre <b>{0}</b> exportované do:<br>{1}
Customize Form,Prispôsobenie formulára
Customize Form Field,Prispôsobenie poľa formulára
"Customize Label, Print Hide, Default etc.","Prispôsobenie štítku, Skrytie tlače, Predvolené atď."
Customize...,Prispôsobenie...
"Customized Formats for Printing, Email","Prispôsobené formáty pre tlač, e-mail"
Customized HTML Templates for printing transactions.,Prispôsobené šablóny HTML na tlač transakcií.
Cut,Rez
DESC,DESC
Daily Event Digest is sent for Calendar Events where reminders are set.,"Denný prehľad udalostí sa odosiela pre udalosti kalendára, pri ktorých sú nastavené pripomenutia."
Danger,Nebezpečenstvo
Dark Color,Tmavá farba
Dashboard Chart,Graf prístrojovej dosky
Dashboard Chart Link,Odkaz na graf prístrojovej dosky
Dashboard Chart Source,Zdroj grafu prístrojovej dosky
Dashboard Name,Názov prístrojovej dosky
Dashboards,Prístrojové panely
Data,Údaje
Data Export,Export údajov
Data Import,Import údajov
Data Import Template,Šablóna na import údajov
Data Migration,Migrácia údajov
Data Migration Connector,Konektor na migráciu údajov
Data Migration Mapping,Mapovanie migrácie údajov
Data Migration Mapping Detail,Detail mapovania migrácie údajov
Data Migration Plan,Plán migrácie údajov
Data Migration Plan Mapping,Mapovanie plánu migrácie údajov
Data Migration Run,Spustenie migrácie údajov
Data missing in table,Chýbajúce údaje v tabuľke
Database Engine,Databázový motor
Database Name,Názov databázy
Date and Number Format,Formát dátumu a čísla
Date {0} must be in format: {1},Dátum {0} musí byť vo formáte: {1}
Dates are often easy to guess.,Dátumy sa často dajú ľahko odhadnúť.
Day of Week,Deň v týždni
Days After,Dni po
Days Before,Dni pred
Days Before or After,Dni pred alebo po
"Dear System Manager,","Vážený správca systému,"
"Dear User,","Vážený používateľ,"
Dear {0},Vážený {0}
Default Address Template cannot be deleted,Predvolenú šablónu adresy nie je možné odstrániť
Default Inbox,Predvolená schránka
Default Incoming,Predvolené prichádzajúce
Default Outgoing,Predvolené odchádzajúce
Default Print Format,Predvolený formát tlače
Default Print Language,Predvolený jazyk tlače
Default Redirect URI,Predvolené presmerovanie URI
Default Role at Time of Signup,Predvolená úloha v čase registrácie
Default Sending,Predvolené odosielanie
Default Sending and Inbox,Predvolené odosielanie a doručená pošta
Default Sort Field,Predvolené pole triedenia
Default Sort Order,Predvolené poradie triedenia
Default Value,Predvolená hodnota
"Default: ""Contact Us""","Predvolené nastavenie: ""Kontaktujte nás"""
DefaultValue,DefaultValue
Define workflows for forms.,Definujte pracovné postupy pre formuláre.
Defines actions on states and the next step and allowed roles.,Definuje akcie na stavy a ďalší krok a povolené roly.
Defines workflow states and rules for a document.,Definuje stavy a pravidlá pracovného postupu pre dokument.
Delayed,Oneskorené
Delete Data,Odstránenie údajov
Delete comment?,Vymazať komentár?
Delete this record to allow sending to this email address,Odstránenie tohto záznamu na povolenie odosielania na túto e-mailovú adresu
Delete {0} items permanently?,Odstrániť natrvalo položky {0}?
Deleted,Odstránené
Deleted DocType,Odstránený DocType
Deleted Document,Odstránený dokument
Deleted Documents,Odstránené dokumenty
Deleted Name,Vymazaný názov
Deleting {0},Odstránenie {0}
Depends On,Závisí od
Descendants Of,Potomkovia
Desk,Pracovný stôl
Desk Access,Prístup k pracovnému stolu
Desktop Icon,Ikona na pracovnej ploche
Desktop Icon already exists,Ikona na ploche už existuje
Developer,Vývojár
Did not add,Nepridal
Did not cancel,Nezrušil
Did not find {0} for {0} ({1}),Nenašiel {0} pre {0} ({1})
Did not remove,Neodstránil
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Rôzne ""stavy"", v ktorých môže tento dokument existovať. Napríklad ""Otvorený"", ""Čaká na schválenie"" atď."
Direct,Priamy
Direct room with {0} already exists.,Priama miestnosť s {0} už existuje.
Disable Auto Refresh,Zakázať automatické obnovovanie
Disable Count,Zakázať počítanie
Disable Customer Signup link in Login page,Zakázanie odkazu Registrácia zákazníka na prihlasovacej stránke
Disable Prepared Report,Zakázať pripravenú správu
Disable Report,Zakázať správu
Disable SMTP server authentication,Zakázanie overovania servera SMTP
Disable Sidebar Stats,Zakázanie štatistík bočného panela
Disable Signup,Zakázať registráciu
Disable Standard Email Footer,Zakázanie štandardnej päty e-mailu
Discard,Vyradiť
Display,Zobrazenie
Display Depends On,Zobrazenie závisí od
Do not allow user to change after set the first time,Nepovoľte používateľovi zmenu po prvom nastavení
Do not edit headers which are preset in the template,"Neupravujte záhlavia, ktoré sú prednastavené v šablóne"
Do not send Emails,Neposielajte e-maily
Doc Event,Udalosť Doc
Doc Events,Udalosti Doc
Doc Status,Stav dokumentu
DocField,Pole DocField
DocPerm,DocPerm
DocShare,DocShare
DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,Typ dokumentu <b>{0}</b> uvedený pre pole <b>{1}</b> musí mať aspoň jedno pole Odkaz
DocType can not be merged,DocType nie je možné zlúčiť
DocType can only be renamed by Administrator,DocType môže premenovať iba správca
DocType is a Table / Form in the application.,DocType je tabuľka/formulár v aplikácii.
DocType must be Submittable for the selected Doc Event,DocType musí byť Submittable pre vybranú udalosť dokumentu
DocType on which this Workflow is applicable.,"Typ dokumentu, na ktorý sa tento pracovný postup vzťahuje."
"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores","Názov DocType by mal začínať písmenom a môže sa skladať len z písmen, číslic, medzier a podčiarkovníkov"
Doctype required,Požadovaný typ dokladu
Document,Dokument
Document Follow,Sledovanie dokumentov
Document Follow Notification,Oznámenie o sledovaní dokumentu
Document Queued,Dokument zaradený do frontu
Document Restored,Obnovený dokument
Document Share Report,Správa o zdieľaní dokumentov
Document States,Štáty dokumentu
Document Type is not importable,Typ dokumentu nie je možné importovať
Document Type is not submittable,Typ dokumentu nie je možné odoslať
Document Type to Track,Typ dokumentu na sledovanie
Document Types,Typy dokumentov
Document can't saved.,Dokument nemožno uložiť.
Document {0} has been set to state {1} by {2},Dokument {0} bol nastavený do stavu {1} pomocou {2}
Documents,Dokumenty
Documents assigned to you and by you.,"Dokumenty, ktoré vám boli pridelené a ktoré vám boli pridelené."
Domain Settings,Nastavenia domény
Domains HTML,Domény HTML
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Nekódovať HTML značky ako &lt;script&gt; alebo len znaky ako &lt; alebo &gt;, pretože by mohli byť zámerne použité v tomto poli."
Don't Override Status,Neprepisujte stav
Don't create new records,Nevytvárajte nové záznamy
Don't have an account? Sign up,Nemáte účet? Zaregistrujte sa
