Cannot set the field <b>{0}</b> for copying in variants,Nie je možné nastaviť pole <b>{0}</b> pre kopírovanie vo variantoch,
Cannot transfer Employee with status Left,Nie je možné preniesť zamestnanca so statusom Vľavo,
Cannot {0} {1} {2} without any negative outstanding invoice,Nemôže {0} {1} {2} bez akejkoľvek zápornej neuhradenej faktúry,
Capital Equipments,Kapitálové vybavenie,
Capital Stock,Kapitálové zásoby,
Capital Work in Progress,Nedokončená investičná výstavba,
Cart,Košík,
Cart is Empty,Košík je prázdny,
Case No(s) already in use. Try from Case No {0},Už používané číslo (čísla) spisu. Skúste to od prípadu č. {0},
Cash,Hotovosť,
Cash Flow Statement,Výkaz peňažných tokov,
Cash Flow from Financing,Peňažný tok z financovania,
Cash Flow from Investing,Peňažné toky z investovania,
Cash Flow from Operations,Peňažné toky z prevádzky,
Cash In Hand,Hotovosť v hotovosti,
Cash or Bank Account is mandatory for making payment entry,Pri zadávaní platby je povinná hotovosť alebo bankový účet,
Cashier Closing,Uzatváranie pokladní,
Category,Kategória,
Category Name,Názov kategórie,
Caution,Upozornenie,
Central Tax,Centrálna daň,
Certification,Certifikácia,
Cess,Cess,
Change Amount,Zmena sumy,
Change Item Code,Zmena kódu položky,
Change Release Date,Zmena dátumu vydania,
Change Template Code,Zmena kódu šablóny,
Changing Customer Group for the selected Customer is not allowed.,Zmena skupiny zákazníkov pre vybraného zákazníka nie je povolená.,
Chapter,Kapitola,
Chapter information.,Informácie o kapitole.,
Charge of type 'Actual' in row {0} cannot be included in Item Rate,"Poplatok typu ""Skutočný"" v riadku {0} nemožno zahrnúť do sadzby položky",
Chargeble,Chargeble,
Charges are updated in Purchase Receipt against each item,Poplatky sa aktualizujú v doklade o kúpe pri každej položke,
"Charges will be distributed proportionately based on item qty or amount, as per your selection",Poplatky sa rozdelia pomerne na základe množstva alebo sumy položky podľa vášho výberu.,
Chart of Cost Centers,Schéma nákladových stredísk,
Check all,Skontrolujte všetky,
Checkout,Pokladňa,
Chemical,Chemické,
Cheque,Šek,
Cheque/Reference No,Šek/referenčné číslo,
Cheques Required,Požadované šeky,
Cheques and Deposits incorrectly cleared,Nesprávne zúčtované šeky a vklady,
Child Task exists for this Task. You can not delete this Task.,Pre túto úlohu existuje podriadená úloha. Túto úlohu nemôžete vymazať.,
Child nodes can be only created under 'Group' type nodes,"Podriadené uzly možno vytvárať len v rámci uzlov typu ""Skupina"".",
Child warehouse exists for this warehouse. You can not delete this warehouse.,Pre tento sklad existuje detský sklad. Tento sklad nemôžete vymazať.,
Circular Reference Error,Chyba kruhového odkazu,
City,Mesto,
City/Town,Mesto/obec,
Clay,Clay,
Clear filters,Vymazať filtre,
Clear values,Jasné hodnoty,
Clearance Date,Dátum zúčtovania,
Clearance Date not mentioned,Dátum zúčtovania nie je uvedený,
Clearance Date updated,Aktualizovaný dátum zúčtovania,
Client,Klient,
Client ID,ID klienta,
Client Secret,Tajomstvo klienta,
Clinical Procedure,Klinický postup,
Clinical Procedure Template,Šablóna klinického postupu,
Close Balance Sheet and book Profit or Loss.,Uzavrite súvahu a zaúčtujte zisk alebo stratu.,
Close Loan,Zatvoriť pôžičku,
Close the POS,Zatvorenie pokladnice,
Closed,Uzavreté,
Closed order cannot be cancelled. Unclose to cancel.,"Uzavretú objednávku nie je možné zrušiť. Ak chcete zrušiť objednávku, zrušte ju.",
Closing (Cr),Uzávierka (Cr),
Closing (Dr),Uzavretie (Dr),
Closing (Opening + Total),Záverečná (otváracia + celková),
Closing Account {0} must be of type Liability / Equity,Záverečný účet {0} musí byť typu pasívum / vlastný kapitál,
Closing Balance,Konečný zostatok,
Code,Kód,
Collapse All,Zbaliť všetko,
Color,Farba,
Colour,Farba,
Combined invoice portion must equal 100%,Kombinovaná časť faktúry sa musí rovnať 100 %.,
Commercial,Komerčné,
Commission,Komisia,
Commission Rate %,Sadzba provízie %,
Commission on Sales,Provízia z predaja,
Commission rate cannot be greater than 100,Sadzba provízie nemôže byť vyššia ako 100,
Community Forum,Fórum Spoločenstva,
Company (not Customer or Supplier) master.,Spoločnosť (nie zákazník alebo dodávateľ) master.,
Company Abbreviation,Skratka spoločnosti,
Company Abbreviation cannot have more than 5 characters,Skratka spoločnosti nemôže mať viac ako 5 znakov,
Company Name,Názov spoločnosti,
Company Name cannot be Company,Názov spoločnosti nemôže byť spoločnosť,
Company currencies of both the companies should match for Inter Company Transactions.,Pri vnútropodnikových transakciách by sa mali zhodovať meny oboch spoločností.,
Company is manadatory for company account,Spoločnosť je povinná pre firemný účet,
Company name not same,Názov spoločnosti nie je rovnaký,
Company {0} does not exist,Spoločnosť {0} neexistuje,
Compensatory leave request days not in valid holidays,"Dni žiadosti o náhradné voľno, ktoré nepatria medzi platné sviatky",
Complaint,Sťažnosť,
Completion Date,Dátum ukončenia,
Computer,Počítač,
Condition,Stav,
Configure,Konfigurácia stránky,
Configure {0},Konfigurácia {0},
Confirmed orders from Customers.,Potvrdené objednávky od zákazníkov.,
Connect Amazon with ERPNext,Prepojenie Amazonu s ERPNext,
Connect Shopify with ERPNext,Prepojenie služby Shopify s ERPNext,
Connect to Quickbooks,Pripojenie k aplikácii Quickbooks,
Connected to QuickBooks,Pripojenie ku QuickBooks,
Connecting to QuickBooks,Pripojenie ku QuickBooks,
Consultation,Konzultácie,
Consultations,Konzultácie,
Consulting,Poradenstvo,
Consumable,Spotrebný materiál,
Consumed,Spotrebované,
Consumed Amount,Spotrebované množstvo,
Consumed Qty,Spotrebované množstvo,
Consumer Products,Spotrebné výrobky,
Contact,Kontakt,
Contact Us,Kontaktujte nás,
Content,Obsah,
Content Masters,Majstri obsahu,
Content Type,Typ obsahu,
Continue Configuration,Pokračovať v konfigurácii,
Contract,Zmluva,
Contract End Date must be greater than Date of Joining,Dátum ukončenia zmluvy musí byť vyšší ako dátum nástupu,
Contribution %,Príspevok %,
Contribution Amount,Výška príspevku,
Conversion factor for default Unit of Measure must be 1 in row {0},Konverzný faktor pre predvolenú mernú jednotku musí byť 1 v riadku {0},
Conversion rate cannot be 0 or 1,Konverzný kurz nemôže byť 0 alebo 1,
Convert to Group,Konvertovať do skupiny,
Convert to Non-Group,"Konvertovať na skupinu, ktorá nie je skupinová",
Cosmetics,Kozmetika,
Cost Center,Nákladové stredisko,
Cost Center Number,Číslo nákladového strediska,
Cost Center and Budgeting,Nákladové stredisko a rozpočtovanie,
Cost Center is required in row {0} in Taxes table for type {1},Nákladové stredisko sa vyžaduje v riadku {0} v tabuľke Dane pre typ {1},
Cost Center with existing transactions can not be converted to group,Nákladové stredisko s existujúcimi transakciami nie je možné previesť na skupinu,
Cost Center with existing transactions can not be converted to ledger,Nákladové stredisko s existujúcimi transakciami nie je možné previesť do účtovnej knihy,
Cost Centers,Nákladové strediská,
Cost Updated,Aktualizované náklady,
Cost as on,Náklady odo dňa,
Cost of Delivered Items,Náklady na dodané položky,
Cost of Goods Sold,Náklady na predaný tovar,
Cost of Issued Items,Náklady na vydané položky,
Cost of New Purchase,Náklady na nový nákup,
Cost of Purchased Items,Náklady na zakúpené položky,
Cost of Scrapped Asset,Náklady na vyradený majetok,
Cost of Sold Asset,Obstarávacia cena predaného majetku,
Cost of various activities,Náklady na rôzne činnosti,
"Could not create Credit Note automatically, please uncheck 'Issue Credit Note' and submit again","Dobropis sa nepodarilo vytvoriť automaticky, zrušte začiarknutie položky ""Vystaviť dobropis"" a odošlite ho znova",
Could not generate Secret,Nepodarilo sa vygenerovať Secret,
Could not retrieve information for {0}.,Nepodarilo sa načítať informácie pre {0}.,
Could not solve criteria score function for {0}. Make sure the formula is valid.,"Nepodarilo sa vyriešiť funkciu hodnotenia kritérií pre {0}. Uistite sa, že vzorec je platný.",
Could not solve weighted score function. Make sure the formula is valid.,"Nepodarilo sa vyriešiť funkciu váženého skóre. Uistite sa, že vzorec je platný.",
Could not submit some Salary Slips,Nemohli ste predložiť niektoré výplatné pásky,
"Could not update stock, invoice contains drop shipping item.","Nie je možné aktualizovať zásoby, faktúra obsahuje položku drop shipping.",
Country wise default Address Templates,Predvolené šablóny adries podľa krajín,
Course Code:,Kód kurzu:,
Course Enrollment {0} does not exists,Zápis do kurzu {0} neexistuje,
Course Schedule,Rozvrh kurzov,
Course:,Kurz:,
Cr,Cr,
Create,Vytvoriť stránku,
Create BOM,Vytvorenie kusovníka,
Create Delivery Trip,Vytvorenie cesty s doručením,
Create Employee,Vytvoriť zamestnanca,
Create Employee Records,Vytvorenie záznamov o zamestnancoch,
"Create Employee records to manage leaves, expense claims and payroll","Vytváranie záznamov o zamestnancoch na správu dovoleniek, žiadostí o náhradu výdavkov a miezd",
Create Fee Schedule,Vytvorenie rozpisu poplatkov,
Create Fees,Vytvorenie poplatkov,
Create Inter Company Journal Entry,Vytvorenie záznamu do vnútropodnikového denníka,
Create Invoice,Vytvoriť faktúru,
Create Invoices,Vytvorenie faktúr,
Create Job Card,Vytvoriť kartu pracovného miesta,
Create Journal Entry,Vytvorenie záznamu v denníku,
Create Lead,Vytvorenie vedenia,
Create Leads,Vytváranie odkazov,
Create Maintenance Visit,Vytvorenie návštevy údržby,
Create Material Request,Vytvoriť požiadavku na materiál,
Create Multiple,Vytvorenie viacerých,
Create Opening Sales and Purchase Invoices,Vytvorenie počiatočných predajných a nákupných faktúr,
Create Payment Entries,Vytvorenie platobných záznamov,
Create Payment Entry,Vytvorenie záznamu o platbe,
Create Print Format,Vytvorenie formátu tlače,
Create Purchase Order,Vytvoriť objednávku,
Create Purchase Orders,Vytváranie objednávok,
Create Quotation,Vytvoriť ponuku,
Create Sales Invoice,Vytvorenie predajnej faktúry,
Create Sales Order,Vytvorenie objednávky predaja,
Create Sales Orders to help you plan your work and deliver on-time,"Vytváranie objednávok predaja, ktoré vám pomôžu plánovať prácu a dodať ju načas",
Create Sample Retention Stock Entry,Vytvorenie vzorového záznamu o zadržaných zásobách,
Create Student,Vytvoriť študent,
Create Student Batch,Vytvorenie dávky študentov,
Create Student Groups,Vytvorenie študentských skupín,
Create Supplier Quotation,Vytvorenie ponuky dodávateľa,
Create Tax Template,Vytvoriť daňovú šablónu,
Create Timesheet,Vytvorenie časového rozvrhu,
Create User,Vytvoriť používateľa,
Create Users,Vytvorenie používateľov,
Create Variant,Vytvoriť variant,
Create Variants,Vytvorenie variantov,
"Create and manage daily, weekly and monthly email digests.","Vytvárajte a spravujte denné, týždenné a mesačné e-mailové správy.",
Create customer quotes,Vytváranie cenových ponúk pre zákazníkov,
Create rules to restrict transactions based on values.,Vytvorenie pravidiel na obmedzenie transakcií na základe hodnôt.,
Created {0} scorecards for {1} between:,Vytvorené {0} hodnotiace karty pre {1} medzi:,
Creating Company and Importing Chart of Accounts,Vytvorenie spoločnosti a import účtovnej osnovy,
Creating Fees,Vytváranie poplatkov,
Creating student groups,Vytváranie študentských skupín,
Creating {0} Invoice,Vytvorenie {0} faktúry,
Credit,Úver,
Credit ({0}),Kredit ({0}),
Credit Account,Kreditný účet,
Credit Balance,Zostatok kreditu,
Credit Card,Kreditná karta,
Credit Days cannot be a negative number,Počet kreditných dní nemôže byť záporné číslo,
Credit Limit,Úverový limit,
Credit Note,Úverová poznámka,
Credit Note Amount,Suma úverového poukazu,
Credit Note Issued,Vydaný úverový prísľub,
Credit Note {0} has been created automatically,Dobropis {0} bol vytvorený automaticky,
Credit limit has been crossed for customer {0} ({1}/{2}),Pre zákazníka {0} bol prekročený úverový limit ({1}/{2}),
Creditors,Veritelia,
Criteria weights must add up to 100%,Váhy kritérií sa musia sčítať na 100 %.,
Crop Cycle,Cyklus plodín,
Crops & Lands,Plodiny a pôda,
Currency Exchange must be applicable for Buying or for Selling.,Výmena mien sa musí vzťahovať na nákup alebo predaj.,
Currency can not be changed after making entries using some other currency,Mena sa nedá zmeniť po vykonaní záznamov s použitím inej meny,
Currency exchange rate master.,Hlavný výmenný kurz meny.,
Currency for {0} must be {1},Mena pre {0} musí byť {1},
Currency is required for Price List {0},Pre cenník je potrebná mena {0},
Currency of the Closing Account must be {0},Mena záverečného účtu musí byť {0},
Currency of the price list {0} must be {1} or {2},Mena cenníka {0} musí byť {1} alebo {2},
Currency should be same as Price List Currency: {0},Mena by mala byť rovnaká ako mena cenníka: {0},
Current Assets,Krátkodobý majetok,
Current BOM and New BOM can not be same,Aktuálny kusovník a nový kusovník nemôžu byť rovnaké,
Current Liabilities,Krátkodobé záväzky,
Current Qty,Aktuálne množstvo,
Current invoice {0} is missing,Chýba aktuálna faktúra {0},
Custom HTML,Vlastné HTML,
Custom?,Vlastné?,
